File Length , Buffer Size (Byte), Buffered Time Taken (ns)
104857600 , 482 , 1112176129
104857600 , 483 , 1106318611
104857600 , 484 , 1132348620
104857600 , 485 , 1112560640
104857600 , 486 , 1109005136
104857600 , 487 , 1102588962
104857600 , 488 , 1116255866
104857600 , 489 , 1106008659
104857600 , 490 , 1110891322
104857600 , 491 , 1102108473
104857600 , 492 , 1098469729
104857600 , 493 , 1114394978
104857600 , 494 , 1112857782
104857600 , 495 , 1107439614
104857600 , 496 , 1101523360
104857600 , 497 , 1110158288
104857600 , 498 , 1103003406
104857600 , 499 , 1095222548
104857600 , 500 , 1094435786
104857600 , 501 , 1100366924
104857600 , 502 , 1106415332
104857600 , 503 , 1105238954
104857600 , 504 , 1104847260
104857600 , 505 , 1098327261
104857600 , 506 , 1100755433
104857600 , 507 , 1101178114
104857600 , 508 , 1096063794
104857600 , 509 , 1097262887
104857600 , 510 , 1101529949
104857600 , 511 , 1119434572
104857600 , 512 , 1109455153
104857600 , 513 , 1104694446
104857600 , 514 , 1104602709
104857600 , 515 , 1101777869
104857600 , 516 , 1097236203
104857600 , 517 , 1109446209
104857600 , 518 , 1088701371
104857600 , 519 , 1099211916
104857600 , 520 , 1099249593
104857600 , 521 , 1097508534
104857600 , 522 , 1101180052
104857600 , 523 , 1089601211
104857600 , 524 , 1099607916
104857600 , 525 , 1090065382
104857600 , 526 , 1096125650
104857600 , 527 , 1100887734
104857600 , 528 , 1086899155
104857600 , 529 , 1087443467
104857600 , 530 , 1091750384
104857600 , 531 , 1110604033
104857600 , 532 , 1204456164
104857600 , 533 , 2033899116
104857600 , 534 , 1332324969
104857600 , 535 , 1241526451
104857600 , 536 , 1084961482
104857600 , 537 , 1098296228
104857600 , 538 , 1089493179
104857600 , 539 , 1127421258
104857600 , 540 , 1225801260
104857600 , 541 , 1138819196
104857600 , 542 , 1109124084
104857600 , 543 , 1120628850
104857600 , 544 , 1089755164
104857600 , 545 , 1090387414
104857600 , 546 , 1084730713
104857600 , 547 , 1082524130
104857600 , 548 , 1080151028
104857600 , 549 , 1084772184
104857600 , 550 , 1085562709
104857600 , 551 , 1102816400
104857600 , 552 , 1080481700
104857600 , 553 , 1086168668
104857600 , 554 , 1078594226
104857600 , 555 , 1077102186
104857600 , 556 , 1093675479
104857600 , 557 , 1079695167
104857600 , 558 , 1074320075
104857600 , 559 , 1084244293
104857600 , 560 , 1080329989
104857600 , 561 , 1082131534
104857600 , 562 , 1072520117
104857600 , 563 , 1093258272
104857600 , 564 , 1074996060
104857600 , 565 , 1082408192
104857600 , 566 , 1076756773
104857600 , 567 , 1088403050
104857600 , 568 , 1090614314
104857600 , 569 , 1087531047
104857600 , 570 , 1070650282
104857600 , 571 , 1069810296
104857600 , 572 , 1079656148
104857600 , 573 , 1078674125
104857600 , 574 , 1181808220
104857600 , 575 , 1088896516
104857600 , 576 , 1090328696
104857600 , 577 , 1080541290
104857600 , 578 , 1088445530
104857600 , 579 , 1085165525
104857600 , 580 , 1081509765
104857600 , 581 , 1092506041
104857600 , 582 , 1087485107
104857600 , 583 , 1084595655
104857600 , 584 , 1073891221
104857600 , 585 , 1076159692
104857600 , 586 , 1069576430
104857600 , 587 , 1076016281
104857600 , 588 , 1087264627
104857600 , 589 , 1076609789
104857600 , 590 , 1067284511
104857600 , 591 , 1070910939
104857600 , 592 , 1083568147
104857600 , 593 , 1070655243
104857600 , 594 , 1074436343
104857600 , 595 , 1066178719
104857600 , 596 , 1074094552
104857600 , 597 , 1071444662
104857600 , 598 , 1060701965
104857600 , 599 , 1085776652
104857600 , 600 , 1073375611
104857600 , 601 , 1070278729
104857600 , 602 , 1068628047
104857600 , 603 , 1067729416
104857600 , 604 , 1065432104
104857600 , 605 , 1078657078
104857600 , 606 , 1059191973
104857600 , 607 , 1071922276
104857600 , 608 , 1071522541
104857600 , 609 , 1068465896
104857600 , 610 , 1063267305
104857600 , 611 , 1066770879
104857600 , 612 , 1065936734
104857600 , 613 , 1067031087
104857600 , 614 , 1054248805
104857600 , 615 , 1067558824
104857600 , 616 , 1066037102
104857600 , 617 , 1070212151
104857600 , 618 , 1078501918
104857600 , 619 , 1072326781
104857600 , 620 , 1063351529
104857600 , 621 , 1069852281
104857600 , 622 , 1067116388
104857600 , 623 , 1064220478
104857600 , 624 , 1065849206
104857600 , 625 , 1069827859
104857600 , 626 , 1057281600
104857600 , 627 , 1059317147
104857600 , 628 , 1064243520
104857600 , 629 , 1057643222
104857600 , 630 , 1064627530
104857600 , 631 , 1069619561
104857600 , 632 , 1069878965
104857600 , 633 , 1065576042
104857600 , 634 , 1057735762
104857600 , 635 , 1062443967
104857600 , 636 , 1061557209
104857600 , 637 , 1054536898
104857600 , 638 , 1066446953
104857600 , 639 , 1056629579
104857600 , 640 , 1058441022
104857600 , 641 , 1052509756
104857600 , 642 , 1056738551
104857600 , 643 , 1053597861
104857600 , 644 , 1060508487
104857600 , 645 , 1052926315
104857600 , 646 , 1054063492
104857600 , 647 , 1048050483
104857600 , 648 , 1063738792
104857600 , 649 , 1061639826
104857600 , 650 , 1055357248
104857600 , 651 , 1064289855
104857600 , 652 , 1056682137
104857600 , 653 , 1050689905
104857600 , 654 , 1051230081
104857600 , 655 , 1055461128
104857600 , 656 , 1060331904
104857600 , 657 , 1054626594
104857600 , 658 , 1062871001
104857600 , 659 , 1050664955
104857600 , 660 , 1050274331
104857600 , 661 , 1060941038
104857600 , 662 , 1052404942
104857600 , 663 , 1047459878
104857600 , 664 , 1052371381
104857600 , 665 , 1051004751
104857600 , 666 , 1053684498
104857600 , 667 , 1062011860
