File Length , Buffer Size (Byte), Buffered Time Taken (ns)
167800 , 0 , 20002222
135500 , 0 , 9094196
36900 , 0 , 7619292
142000 , 0 , 13956350
197600 , 0 , 27067925
39100 , 0 , 14847336
55300 , 0 , 9904538
133600 , 0 , 15154257
22600 , 0 , 14817454
89200 , 0 , 11936572
181200 , 0 , 19719474
109700 , 0 , 9155948
13600 , 0 , 13202408
63500 , 0 , 7833428
97100 , 0 , 15066838
116600 , 0 , 10838229
171100 , 0 , 21384127
73600 , 0 , 16313668
118600 , 0 , 17713324
54900 , 0 , 6920205
126300 , 0 , 18304552
75500 , 0 , 9012145
117900 , 0 , 9605390
46600 , 0 , 8226619
59300 , 0 , 16705558
108300 , 0 , 11971163
175100 , 0 , 22706230
129200 , 0 , 19442731
142100 , 0 , 18323549
75100 , 0 , 8822651
85600 , 0 , 12169923
147100 , 0 , 16462836
8700 , 0 , 9468988
26700 , 0 , 12004750
200000 , 0 , 22484846
141300 , 0 , 11800945
101200 , 0 , 11464907
44000 , 0 , 12701658
176800 , 0 , 14672236
97500 , 0 , 13620930
177300 , 0 , 20684590
129300 , 0 , 20515280
190600 , 0 , 16623255
13400 , 0 , 7582213
70500 , 0 , 10812946
21900 , 0 , 8683084
132100 , 0 , 19854550
101800 , 0 , 12064298
73800 , 0 , 9727244
174600 , 0 , 21328137
78100 , 0 , 12255544
2400 , 0 , 14709786
18600 , 0 , 14076491
16900 , 0 , 16163248
138900 , 0 , 16980703
165600 , 0 , 10794580
44100 , 0 , 13855779
41800 , 0 , 10914643
36200 , 0 , 9570027
195100 , 0 , 13018944
59000 , 0 , 16089269
181100 , 0 , 17062181
124000 , 0 , 11668799
153400 , 0 , 20433179
84800 , 0 , 16482455
68600 , 0 , 16352087
162300 , 0 , 18083622
96900 , 0 , 18753268
22200 , 0 , 12138003
146500 , 0 , 15096162
62300 , 0 , 17777293
181700 , 0 , 20431577
31000 , 0 , 12239050
14600 , 0 , 13582135
130200 , 0 , 16851251
125100 , 0 , 16805987
154700 , 0 , 25889698
186000 , 0 , 15024285
183200 , 0 , 20785942
96100 , 0 , 8279484
82400 , 0 , 7826435
154900 , 0 , 11310446
180800 , 0 , 19583228
63000 , 0 , 13670756
87000 , 0 , 15920511
199800 , 0 , 22929293
56800 , 0 , 18279945
72300 , 0 , 17175777
183000 , 0 , 14968020
83700 , 0 , 8044679
151500 , 0 , 19894665
186900 , 0 , 17715485
103800 , 0 , 18631110
48500 , 0 , 15590173
98600 , 0 , 9684553
79700 , 0 , 12525925
51300 , 0 , 9463577
175700 , 0 , 15160530
180500 , 0 , 28565000
91500 , 0 , 11295464
50500 , 0 , 6381790
170800 , 0 , 14566833
23600 , 0 , 16466352
87500 , 0 , 13693765
37600 , 0 , 13963125
134700 , 0 , 11557062
20000 , 0 , 15918246
151600 , 0 , 11296831
190000 , 0 , 20734890
52100 , 0 , 8087069
139900 , 0 , 18731492
104000 , 0 , 8958358
152700 , 0 , 31291848
3100 , 0 , 13451046
180400 , 0 , 18168678
103700 , 0 , 14800897
6900 , 0 , 6044762
17500 , 0 , 12636604
113300 , 0 , 10182921
52600 , 0 , 16208810
140900 , 0 , 13243316
118400 , 0 , 12005009
158500 , 0 , 13629408
15500 , 0 , 14374578
17700 , 0 , 1239336
145400 , 0 , 13562827
23800 , 0 , 16808408
9900 , 0 , 9069663
32200 , 0 , 16338469
145000 , 0 , 15603576
81200 , 0 , 9445825
137100 , 0 , 8839703
137600 , 0 , 7967755
186200 , 0 , 19272392
131000 , 0 , 28949751
120300 , 0 , 14770438
120800 , 0 , 9334457
71300 , 0 , 15383792
26500 , 0 , 10809973
27800 , 0 , 5325578
190300 , 0 , 13647406
25200 , 0 , 17509308
110500 , 0 , 20561387
7200 , 0 , 11549924
9500 , 0 , 10115132
77500 , 0 , 17466760
31800 , 0 , 13433485
54200 , 0 , 11788311
163000 , 0 , 14437840
11600 , 0 , 17101743
53300 , 0 , 11829215
150400 , 0 , 8378980
109900 , 0 , 7713817
179400 , 0 , 15116865
193200 , 0 , 15662134
187100 , 0 , 19271944
158800 , 0 , 15339603
22700 , 0 , 6728780
182900 , 0 , 13103409
35100 , 0 , 7472071
116300 , 0 , 19049409
114200 , 0 , 16310834
100300 , 0 , 11833636
87900 , 0 , 16496612
106500 , 0 , 8661027
135400 , 0 , 12272736
179100 , 0 , 20203222
113600 , 0 , 9152383
187700 , 0 , 19489294
37200 , 0 , 16385457
42600 , 0 , 7882995
194800 , 0 , 18661138
148000 , 0 , 9701463
179200 , 0 , 4343456
47500 , 0 , 10460456
57300 , 0 , 11113617
31900 , 0 , 18582245
5300 , 0 , 6287332
69900 , 0 , 13064399
131400 , 0 , 21027334
28300 , 0 , 10231879
