File Length , Buffer Size (Byte), Buffered Time Taken (ns)
142000 , 0 , 14241142
197600 , 0 , 18677082
39100 , 0 , 12144301
55300 , 0 , 10134831
133600 , 0 , 14858978
22600 , 0 , 14943384
89200 , 0 , 11558709
181200 , 0 , 18983784
109700 , 0 , 10878785
13600 , 0 , 12311413
63500 , 0 , 7909375
97100 , 0 , 14106950
116600 , 0 , 11020706
171100 , 0 , 10063541
73600 , 0 , 17319018
118600 , 0 , 15991799
54900 , 0 , 8317803
126300 , 0 , 18292111
75500 , 0 , 9478673
117900 , 0 , 9819071
46600 , 0 , 7692719
59300 , 0 , 16667037
108300 , 0 , 11754569
175100 , 0 , 11230695
129200 , 0 , 18233120
142100 , 0 , 17793929
75100 , 0 , 9993226
85600 , 0 , 12180539
147100 , 0 , 14882890
8700 , 0 , 12361661
26700 , 0 , 11774199
200000 , 0 , 19245486
141300 , 0 , 14734834
101200 , 0 , 11660413
44000 , 0 , 13069865
176800 , 0 , 14008862
97500 , 0 , 14195372
177300 , 0 , 20808938
129300 , 0 , 20102805
190600 , 0 , 16369627
13400 , 0 , 8418785
70500 , 0 , 10901291
21900 , 0 , 8885707
132100 , 0 , 19515842
101800 , 0 , 11287070
73800 , 0 , 10549240
174600 , 0 , 20883561
78100 , 0 , 12060869
2400 , 0 , 15209331
18600 , 0 , 14211589
16900 , 0 , 16424885
138900 , 0 , 17042282
165600 , 0 , 12195508
44100 , 0 , 12528780
41800 , 0 , 10967715
36200 , 0 , 9537689
195100 , 0 , 14955869
59000 , 0 , 14398808
181100 , 0 , 17319641
124000 , 0 , 9729943
153400 , 0 , 20555900
84800 , 0 , 17701667
68600 , 0 , 15478120
162300 , 0 , 17495007
96900 , 0 , 19576496
22200 , 0 , 12263955
146500 , 0 , 14398543
62300 , 0 , 18102307
181700 , 0 , 19563261
31000 , 0 , 13685022
14600 , 0 , 13555047
130200 , 0 , 16879971
125100 , 0 , 16279840
154700 , 0 , 25099399
186000 , 0 , 16072632
183200 , 0 , 20136849
96100 , 0 , 8985773
82400 , 0 , 7684457
154900 , 0 , 10929585
180800 , 0 , 20023575
63000 , 0 , 13833153
87000 , 0 , 16172537
199800 , 0 , 21970261
56800 , 0 , 18135111
72300 , 0 , 17379635
183000 , 0 , 12261850
83700 , 0 , 10201167
151500 , 0 , 18739185
186900 , 0 , 20084036
103800 , 0 , 18124363
48500 , 0 , 15956382
98600 , 0 , 9033053
79700 , 0 , 12913401
51300 , 0 , 9759324
175700 , 0 , 13997203
180500 , 0 , 28359709
91500 , 0 , 12961860
50500 , 0 , 6096645
170800 , 0 , 14067598
23600 , 0 , 16929408
87500 , 0 , 13374234
37600 , 0 , 13971940
134700 , 0 , 11454492
20000 , 0 , 16364248
151600 , 0 , 11576475
190000 , 0 , 19041638
52100 , 0 , 8982149
139900 , 0 , 19522155
104000 , 0 , 8114124
152700 , 0 , 22545511
3100 , 0 , 11979985
180400 , 0 , 17194599
103700 , 0 , 16283923
6900 , 0 , 5559727
17500 , 0 , 12680978
113300 , 0 , 9746625
52600 , 0 , 16613503
140900 , 0 , 11140943
118400 , 0 , 14930184
158500 , 0 , 13587434
15500 , 0 , 13438950
17700 , 0 , 1315140
145400 , 0 , 12785111
23800 , 0 , 6647789
